seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
15,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,fabric_post_task,True,,1684,1783311808082,1691,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,False
16,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,fabric_post_task,True,,1637,1783311808130,2041,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,False
17,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,fabric_post_task,True,,1637,1783311808131,4391,QmadZcFHB1uQSGYUnYEPgsvcDpcDhp6t3Vn4pKLzTyZW3B,False
18,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,fabric_post_task,True,,1655,1783311808114,2446,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,False
19,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,fabric_post_allocation,True,,2317,1783311809767,0,,False
20,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,fabric_post_allocation,True,,2316,1783311809768,0,,False
21,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,fabric_post_allocation,True,,2319,1783311809766,0,,False
22,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,fabric_post_allocation,True,,2318,1783311809769,0,,False
23,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,fabric_post_snapshot,True,,2454,1783311812085,0,,False
24,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,fabric_post_snapshot,True,,2456,1783311812084,0,,False
25,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,fabric_post_snapshot,True,,2455,1783311812087,0,,False
26,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,fabric_post_snapshot,True,,2458,1783311812084,0,,False
27,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,fabric_query_confirmation,True,,107,1783311814542,0,,False
28,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,fabric_query_confirmation,True,,109,1783311814540,0,,False
29,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,fabric_query_confirmation,True,,111,1783311814539,0,,False
30,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,fabric_query_confirmation,True,,109,1783311814542,0,,False
31,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,fabric_vote_1,True,,2255,1783311814650,0,,False
32,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,fabric_vote_1,True,,2257,1783311814651,0,,False
33,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,fabric_vote_1,True,,2260,1783311814649,0,,False
34,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,fabric_vote_1,True,,2262,1783311814649,0,,False
35,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,fabric_vote_2,True,,2482,1783311816908,0,,False
36,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,fabric_vote_2,True,,2483,1783311816909,0,,False
37,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,fabric_vote_2,True,,2488,1783311816905,0,,False
38,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,fabric_vote_2,True,,2482,1783311816911,0,,False
39,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,fabric_settlement,True,,2320,1783311819390,0,,False
40,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,fabric_settlement,True,,2319,1783311819392,0,,False
41,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,fabric_settlement,True,,2319,1783311819393,0,,False
42,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,fabric_settlement,True,,2321,1783311819393,0,,False
43,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,fabric_query_final,True,,600,1783311821714,0,,False
44,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,fabric_query_final,True,,603,1783311821712,0,,False
45,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,fabric_query_final,True,,605,1783311821710,0,,False
46,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,fabric_query_final,True,,612,1783311821711,0,,False
47,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0000,ipfs_verify,True,,10,1783311822314,0,QmZpceyXD65orbHnVn4w3sPB8ea42LnxKYXnQkqH8QFV8f,False
48,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0001,ipfs_verify,True,,9,1783311822315,0,QmWLjQroE5HFCEHpAAXxtDJw9HMkY6m5xMyNL3BCoktNFe,False
49,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0002,ipfs_verify,True,,10,1783311822315,0,QmadZcFHB1uQSGYUnYEPgsvcDpcDhp6t3Vn4pKLzTyZW3B,False
50,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0003,ipfs_verify,True,,8,1783311822323,0,QmPvR785HfFDDiGzRGUjqnESf82yCdppnLSJbnvszkNAGt,False
51,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,ipfs_add,True,,37,1783311822325,1837,,False
52,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,ipfs_add,True,,58,1783311822324,1568,,False
53,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,ipfs_add,True,,74,1783311822325,4001,,False
54,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,ipfs_add,True,,84,1783311822332,1947,,False
55,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,fabric_post_task,True,,3344,1783311822399,4001,Qmaz6UxvY2c7v7Afz5qnVeVQ353BpWF64tC6snuKvMXMMH,False
56,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,fabric_post_task,True,,3362,1783311822382,1568,QmQGqX18RcT7NsFPmbZfQoD9JQ4oRJAgNfw6hWJoUowyXr,False
57,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,fabric_post_task,True,,3329,1783311822416,1947,QmZ2mJtGsrx1z5XKWoUvbBSuSSfsFtGubMTSXMJ9cMGQnJ,False
58,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,fabric_post_task,True,,3383,1783311822362,1837,QmXGbR3DqVcFxShbFVjPMj7ToNDuYqpp9jmC8SXxYHpmsi,False
59,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,fabric_post_allocation,True,,2359,1783311825744,0,,False
60,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,fabric_post_allocation,True,,2359,1783311825745,0,,False
61,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,fabric_post_allocation,True,,2360,1783311825745,0,,False
62,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,fabric_post_allocation,True,,2365,1783311825743,0,,False
63,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,fabric_post_snapshot,True,,2580,1783311828108,0,,False
64,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,fabric_post_snapshot,True,,2585,1783311828104,0,,False
65,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,fabric_post_snapshot,True,,2586,1783311828103,0,,False
66,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,fabric_post_snapshot,True,,2585,1783311828105,0,,False
67,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,fabric_query_confirmation,True,,130,1783311830690,0,,False
68,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,fabric_query_confirmation,True,,132,1783311830689,0,,False
69,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,fabric_query_confirmation,True,,132,1783311830689,0,,False
70,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,fabric_query_confirmation,True,,135,1783311830688,0,,False
71,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,fabric_vote_1,True,,2496,1783311830821,0,,False
72,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,fabric_vote_1,True,,2499,1783311830820,0,,False
73,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,fabric_vote_1,True,,2498,1783311830821,0,,False
74,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,fabric_vote_1,True,,2499,1783311830823,0,,False
75,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,fabric_vote_2,True,,2562,1783311833317,0,,False
76,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,fabric_vote_2,True,,2562,1783311833319,0,,False
77,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,fabric_vote_2,True,,2562,1783311833319,0,,False
78,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,fabric_vote_2,True,,2560,1783311833322,0,,False
79,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,fabric_settlement,True,,2356,1783311835879,0,,False
80,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,fabric_settlement,True,,2355,1783311835881,0,,False
81,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,fabric_settlement,True,,2355,1783311835882,0,,False
82,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,fabric_settlement,True,,2359,1783311835881,0,,False
83,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,fabric_query_final,True,,611,1783311838235,0,,False
84,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,fabric_query_final,True,,610,1783311838237,0,,False
85,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,fabric_query_final,True,,609,1783311838240,0,,False
86,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0004,ipfs_verify,True,,9,1783311838847,0,Qmaz6UxvY2c7v7Afz5qnVeVQ353BpWF64tC6snuKvMXMMH,False
87,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0007,ipfs_verify,True,,9,1783311838849,0,QmZ2mJtGsrx1z5XKWoUvbBSuSSfsFtGubMTSXMJ9cMGQnJ,False
88,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0005,ipfs_verify,True,,12,1783311838846,0,QmQGqX18RcT7NsFPmbZfQoD9JQ4oRJAgNfw6hWJoUowyXr,False
89,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,fabric_query_final,True,,623,1783311838236,0,,False
90,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0006,ipfs_verify,True,,7,1783311838859,0,QmXGbR3DqVcFxShbFVjPMj7ToNDuYqpp9jmC8SXxYHpmsi,False
91,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,ipfs_add,True,,30,1783311838857,4944,,False
92,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,ipfs_add,True,,47,1783311838858,2473,,False
93,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,ipfs_add,True,,65,1783311838858,1920,,False
94,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,ipfs_add,True,,74,1783311838867,1792,,False
95,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,fabric_post_task,True,,1882,1783311838887,4944,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,False
96,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,fabric_post_task,True,,1865,1783311838905,2473,QmQL4VyiyFbbfeWbQLp7Qp6cU5MBzGngHTJYLaPrdaD1Q5,False
97,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,fabric_post_task,True,,1848,1783311838923,1920,QmW8orLvUAo2YwFjjwaFvXPFemWqGCNshgP2T5TSk9ed5J,False
98,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,fabric_post_task,True,,1831,1783311838941,1792,QmRYRwmnCKh97pHrWVSsWgKT9hwEK6SXPP8N3DGcdkp1Hf,False
99,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,fabric_post_allocation,True,,2323,1783311840771,0,,False
100,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,fabric_post_allocation,True,,2324,1783311840770,0,,False
101,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,fabric_post_allocation,True,,2323,1783311840772,0,,False
102,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,fabric_post_allocation,True,,2328,1783311840769,0,,False
103,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,fabric_post_snapshot,True,,2562,1783311843094,0,,False
104,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,fabric_post_snapshot,True,,2564,1783311843094,0,,False
105,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,fabric_post_snapshot,True,,2565,1783311843095,0,,False
106,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,fabric_post_snapshot,True,,2565,1783311843097,0,,False
107,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,fabric_query_confirmation,True,,335,1783311845660,0,,False
108,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,fabric_query_confirmation,True,,333,1783311845662,0,,False
109,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,fabric_query_confirmation,True,,338,1783311845658,0,,False
110,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,fabric_query_confirmation,True,,342,1783311845657,0,,False
111,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,fabric_vote_1,True,,2483,1783311845999,0,,False
112,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,fabric_vote_1,True,,2487,1783311845996,0,,False
113,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,fabric_vote_1,True,,2488,1783311845995,0,,False
114,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,fabric_vote_1,True,,2490,1783311845995,0,,False
115,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,fabric_vote_2,True,,2268,1783311848485,0,,False
116,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,fabric_vote_2,True,,2271,1783311848483,0,,False
117,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,fabric_vote_2,True,,2271,1783311848483,0,,False
118,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,fabric_vote_2,True,,2275,1783311848482,0,,False
119,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,fabric_settlement,True,,2571,1783311850754,0,,False
120,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,fabric_settlement,True,,2570,1783311850757,0,,False
121,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,fabric_settlement,True,,2575,1783311850753,0,,False
122,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,fabric_settlement,True,,2579,1783311850754,0,,False
123,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,fabric_query_final,True,,386,1783311853328,0,,False
124,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,fabric_query_final,True,,389,1783311853327,0,,False
125,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,fabric_query_final,True,,391,1783311853325,0,,False
126,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0010,ipfs_verify,True,,9,1783311853716,0,QmW8orLvUAo2YwFjjwaFvXPFemWqGCNshgP2T5TSk9ed5J,False
127,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0009,ipfs_verify,True,,10,1783311853716,0,QmQL4VyiyFbbfeWbQLp7Qp6cU5MBzGngHTJYLaPrdaD1Q5,False
128,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0008,ipfs_verify,True,,13,1783311853714,0,Qmadej9boMA3zvMcjFpwW1dMDJCrBFKribSZiwN8Np95v4,False
129,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,ipfs_add,True,,31,1783311853725,2481,,False
130,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,ipfs_add,True,,48,1783311853727,2050,,False
131,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,ipfs_add,True,,68,1783311853726,1794,,False
132,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,fabric_query_final,True,,597,1783311853333,0,,False
133,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0011,ipfs_verify,True,,8,1783311853930,0,QmRYRwmnCKh97pHrWVSsWgKT9hwEK6SXPP8N3DGcdkp1Hf,False
134,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,ipfs_add,True,,38,1783311853938,3558,,False
135,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,fabric_post_task,True,,2762,1783311853775,2050,QmdA4H658GbdXFpaibWrSNhL4kRmi3VbbpP3Y5MfYbX6k2,False
136,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,fabric_post_task,True,,2562,1783311853976,3558,QmX9kmCUGB3VHpYs1Jhps4JrTzKker7mYqwzfhduHDQrrA,False
137,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,fabric_post_task,True,,2783,1783311853756,2481,QmbLZmrnw2YxkgQegnEMgsfhkBbcndvvPFprkSdibX7c49,False
138,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,fabric_post_task,True,,2745,1783311853794,1794,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,False
139,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,fabric_post_allocation,True,,2336,1783311856539,0,,False
140,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,fabric_post_allocation,True,,2338,1783311856538,0,,False
141,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,fabric_post_allocation,True,,2338,1783311856539,0,,False
142,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,fabric_post_allocation,True,,2342,1783311856537,0,,False
143,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,fabric_post_snapshot,True,,2494,1783311858875,0,,False
144,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,fabric_post_snapshot,True,,2494,1783311858876,0,,False
145,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,fabric_post_snapshot,True,,2492,1783311858879,0,,False
146,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,fabric_post_snapshot,True,,2495,1783311858877,0,,False
147,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,fabric_query_confirmation,True,,120,1783311861372,0,,False
148,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,fabric_query_confirmation,True,,122,1783311861371,0,,False
149,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,fabric_query_confirmation,True,,123,1783311861370,0,,False
150,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,fabric_query_confirmation,True,,127,1783311861369,0,,False
151,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,fabric_vote_1,True,,2513,1783311861492,0,,False
152,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,fabric_vote_1,True,,2515,1783311861493,0,,False
153,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,fabric_vote_1,True,,2513,1783311861496,0,,False
154,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,fabric_vote_1,True,,2517,1783311861493,0,,False
155,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,fabric_vote_2,True,,2290,1783311864005,0,,False
156,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,fabric_vote_2,True,,2286,1783311864009,0,,False
157,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,fabric_vote_2,True,,2288,1783311864008,0,,False
158,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,fabric_vote_2,True,,2287,1783311864010,0,,False
159,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,fabric_settlement,True,,2291,1783311866295,0,,False
160,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,fabric_settlement,True,,2289,1783311866297,0,,False
161,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,fabric_settlement,True,,2291,1783311866296,0,,False
162,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,fabric_settlement,True,,2294,1783311866295,0,,False
163,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,fabric_query_final,True,,362,1783311868586,0,,False
164,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,fabric_query_final,True,,361,1783311868587,0,,False
165,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,fabric_query_final,True,,362,1783311868587,0,,False
166,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,fabric_query_final,True,,363,1783311868589,0,,False
167,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0012,ipfs_verify,True,,8,1783311868948,0,QmbLZmrnw2YxkgQegnEMgsfhkBbcndvvPFprkSdibX7c49,False
168,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0015,ipfs_verify,True,,8,1783311868948,0,QmX9kmCUGB3VHpYs1Jhps4JrTzKker7mYqwzfhduHDQrrA,False
169,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0014,ipfs_verify,True,,8,1783311868949,0,QmdA4H658GbdXFpaibWrSNhL4kRmi3VbbpP3Y5MfYbX6k2,False
170,b2-fabric-b1-c4-r2-retry1,b2-fabric-b1-c4-r2-retry1-task-0013,ipfs_verify,True,,7,1783311868952,0,QmZ836RGQ6upMRwgQ3XnYgMNByct8U1cPTyzW3j4N7nzJk,False
