seq,run_id,task_id,op,success,error,latency_ms,started_at_ms,bytes_sent,cid,warmup
70,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0005,ipfs_verify,True,,8,1783268969165,0,QmbhenpmX42tDu32tHki9hDD4g4UQfD84SWxsxuPQVG3k2,False
71,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,ipfs_add,True,,26,1783268969173,252663,,False
72,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,fabric_post_task,True,,2478,1783268969199,252663,QmYZRdAoUuiXfb85BrW8eNcGqiM29LZbVnnv73faj47XUR,False
73,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,fabric_post_allocation,True,,2513,1783268971677,0,,False
74,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,fabric_post_snapshot,True,,2473,1783268974190,0,,False
75,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,fabric_query_confirmation,True,,367,1783268976663,0,,False
76,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,fabric_vote_1,True,,2490,1783268977030,0,,False
77,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,fabric_vote_2,True,,2530,1783268979520,0,,False
78,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,fabric_settlement,True,,2479,1783268982050,0,,False
79,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,fabric_query_final,True,,1095,1783268984529,0,,False
80,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0006,ipfs_verify,True,,7,1783268985624,0,QmYZRdAoUuiXfb85BrW8eNcGqiM29LZbVnnv73faj47XUR,False
81,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,ipfs_add,True,,29,1783268985631,208548,,False
82,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,fabric_post_task,True,,2506,1783268985660,208548,QmV6SPe4ZAJ1dkdfdsHfBRkoRm4Ajq8ATPTEyByLbxJSnX,False
83,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,fabric_post_allocation,True,,2505,1783268988166,0,,False
84,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,fabric_post_snapshot,True,,2519,1783268990671,0,,False
85,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,fabric_query_confirmation,True,,371,1783268993190,0,,False
86,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,fabric_vote_1,True,,2459,1783268993561,0,,False
87,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,fabric_vote_2,True,,2494,1783268996020,0,,False
88,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,fabric_settlement,True,,2587,1783268998514,0,,False
89,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,fabric_query_final,True,,1139,1783269001101,0,,False
90,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0007,ipfs_verify,True,,7,1783269002240,0,QmV6SPe4ZAJ1dkdfdsHfBRkoRm4Ajq8ATPTEyByLbxJSnX,False
91,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,ipfs_add,True,,24,1783269002247,125664,,False
92,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,fabric_post_task,True,,2553,1783269002271,125664,QmctbwpW2kxqcQhGGdzmH4uo5n3tYJGfu13qpeDrXZRiii,False
93,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,fabric_post_allocation,True,,2537,1783269004824,0,,False
94,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,fabric_post_snapshot,True,,2491,1783269007361,0,,False
95,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,fabric_query_confirmation,True,,350,1783269009852,0,,False
96,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,fabric_vote_1,True,,2480,1783269010202,0,,False
97,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,fabric_vote_2,True,,2505,1783269012682,0,,False
98,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,fabric_settlement,True,,2469,1783269015187,0,,False
99,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,fabric_query_final,True,,1167,1783269017656,0,,False
100,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0008,ipfs_verify,True,,6,1783269018823,0,QmctbwpW2kxqcQhGGdzmH4uo5n3tYJGfu13qpeDrXZRiii,False
101,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,ipfs_add,True,,66,1783269018829,100643,,False
102,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,fabric_post_task,True,,2485,1783269018895,100643,QmPZTXi5SebnzZ355urJSzXWsYA3QE553pzUVpJzyVgzHU,False
103,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,fabric_post_allocation,True,,2518,1783269021381,0,,False
104,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,fabric_post_snapshot,True,,2490,1783269023899,0,,False
105,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,fabric_query_confirmation,True,,369,1783269026389,0,,False
106,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,fabric_vote_1,True,,2523,1783269026758,0,,False
107,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,fabric_vote_2,True,,2489,1783269029281,0,,False
108,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,fabric_settlement,True,,2503,1783269031770,0,,False
109,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,fabric_query_final,True,,1092,1783269034273,0,,False
110,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0009,ipfs_verify,True,,6,1783269035365,0,QmPZTXi5SebnzZ355urJSzXWsYA3QE553pzUVpJzyVgzHU,False
111,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,ipfs_add,True,,25,1783269035371,125535,,False
112,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,fabric_post_task,True,,2492,1783269035396,125535,QmNfQ8SHKYarJCLeUyLykV2FdwKZ55b4bPhBedRxjc24Ek,False
113,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,fabric_post_allocation,True,,2479,1783269037888,0,,False
114,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,fabric_post_snapshot,True,,2503,1783269040367,0,,False
115,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,fabric_query_confirmation,True,,366,1783269042870,0,,False
116,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,fabric_vote_1,True,,2488,1783269043236,0,,False
117,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,fabric_vote_2,True,,2438,1783269045724,0,,False
118,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,fabric_settlement,True,,2517,1783269048162,0,,False
119,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,fabric_query_final,True,,1180,1783269050679,0,,False
120,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0010,ipfs_verify,True,,7,1783269051859,0,QmNfQ8SHKYarJCLeUyLykV2FdwKZ55b4bPhBedRxjc24Ek,False
121,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,ipfs_add,True,,24,1783269051866,125609,,False
122,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,fabric_post_task,True,,2494,1783269051890,125609,QmTHn3qYSPnWBBYUo7rNBNq2KzBKqxqfi4C8yCnsj3E8Sm,False
123,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,fabric_post_allocation,True,,2530,1783269054384,0,,False
124,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,fabric_post_snapshot,True,,2643,1783269056914,0,,False
125,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,fabric_query_confirmation,True,,413,1783269059557,0,,False
126,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,fabric_vote_1,True,,2553,1783269059970,0,,False
127,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,fabric_vote_2,True,,2506,1783269062523,0,,False
128,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,fabric_settlement,True,,2541,1783269065029,0,,False
129,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,fabric_query_final,True,,1246,1783269067570,0,,False
130,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0011,ipfs_verify,True,,6,1783269068816,0,QmTHn3qYSPnWBBYUo7rNBNq2KzBKqxqfi4C8yCnsj3E8Sm,False
131,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,ipfs_add,True,,26,1783269068822,128260,,False
132,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,fabric_post_task,True,,2493,1783269068848,128260,QmYrJvdcnignaiN2UAt51vtqvmsQcMZrxiujbuHJZDprUU,False
133,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,fabric_post_allocation,True,,2538,1783269071341,0,,False
134,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,fabric_post_snapshot,True,,2521,1783269073879,0,,False
135,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,fabric_query_confirmation,True,,370,1783269076400,0,,False
136,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,fabric_vote_1,True,,2480,1783269076770,0,,False
137,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,fabric_vote_2,True,,2469,1783269079250,0,,False
138,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,fabric_settlement,True,,2505,1783269081720,0,,False
139,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,fabric_query_final,True,,1096,1783269084225,0,,False
140,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0012,ipfs_verify,True,,6,1783269085321,0,QmYrJvdcnignaiN2UAt51vtqvmsQcMZrxiujbuHJZDprUU,False
141,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,ipfs_add,True,,26,1783269085327,151871,,False
142,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,fabric_post_task,True,,2485,1783269085353,151871,QmNRgTfuNkzSkqGTAY9EcXMRjjYdFxgz2w2aGjfqaVVpfH,False
143,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,fabric_post_allocation,True,,2544,1783269087838,0,,False
144,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,fabric_post_snapshot,True,,2718,1783269090382,0,,False
145,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,fabric_query_confirmation,True,,390,1783269093100,0,,False
146,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,fabric_vote_1,True,,2502,1783269093490,0,,False
147,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,fabric_vote_2,True,,2481,1783269095992,0,,False
148,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,fabric_settlement,True,,2643,1783269098473,0,,False
149,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,fabric_query_final,True,,1093,1783269101116,0,,False
150,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0013,ipfs_verify,True,,6,1783269102209,0,QmNRgTfuNkzSkqGTAY9EcXMRjjYdFxgz2w2aGjfqaVVpfH,False
151,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,ipfs_add,True,,36,1783269102216,128097,,False
152,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,fabric_post_task,True,,2478,1783269102252,128097,QmWMGWGSJSvWG7tjbL6BYNhrhZ8ZnLpwhf4nt56Sso3y2t,False
153,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,fabric_post_allocation,True,,2528,1783269104731,0,,False
154,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,fabric_post_snapshot,True,,2489,1783269107259,0,,False
155,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,fabric_query_confirmation,True,,359,1783269109748,0,,False
156,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,fabric_vote_1,True,,2515,1783269110107,0,,False
157,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,fabric_vote_2,True,,2486,1783269112622,0,,False
158,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,fabric_settlement,True,,2529,1783269115108,0,,False
159,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,fabric_query_final,True,,1193,1783269117637,0,,False
160,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0014,ipfs_verify,True,,7,1783269118830,0,QmWMGWGSJSvWG7tjbL6BYNhrhZ8ZnLpwhf4nt56Sso3y2t,False
161,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,ipfs_add,True,,25,1783269118838,126519,,False
162,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,fabric_post_task,True,,2494,1783269118863,126519,QmXCxqvbVnqfsG2xgggHL4parfqkapTpYBpQaV9143YBQ8,False
163,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,fabric_post_allocation,True,,2544,1783269121357,0,,False
164,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,fabric_post_snapshot,True,,2482,1783269123901,0,,False
165,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,fabric_query_confirmation,True,,364,1783269126383,0,,False
166,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,fabric_vote_1,True,,2501,1783269126747,0,,False
167,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,fabric_vote_2,True,,2472,1783269129248,0,,False
168,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,fabric_settlement,True,,2519,1783269131720,0,,False
169,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,fabric_query_final,True,,1104,1783269134239,0,,False
170,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0015,ipfs_verify,True,,7,1783269135343,0,QmXCxqvbVnqfsG2xgggHL4parfqkapTpYBpQaV9143YBQ8,False
171,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,ipfs_add,True,,76,1783269135350,142778,,False
172,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,fabric_post_task,True,,2500,1783269135426,142778,QmREfr2bCUdHenUxeeMkgHAfkk2dchDpVXhBqQZDCVdGX1,False
173,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,fabric_post_allocation,True,,2490,1783269137926,0,,False
174,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,fabric_post_snapshot,True,,2629,1783269140416,0,,False
175,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,fabric_query_confirmation,True,,373,1783269143045,0,,False
176,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,fabric_vote_1,True,,2464,1783269143418,0,,False
177,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,fabric_vote_2,True,,2479,1783269145882,0,,False
178,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,fabric_settlement,True,,2607,1783269148361,0,,False
179,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,fabric_query_final,True,,1196,1783269150968,0,,False
180,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0016,ipfs_verify,True,,9,1783269152164,0,QmREfr2bCUdHenUxeeMkgHAfkk2dchDpVXhBqQZDCVdGX1,False
181,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,ipfs_add,True,,54,1783269152173,114439,,False
182,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,fabric_post_task,True,,2512,1783269152227,114439,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,False
183,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,fabric_post_allocation,True,,2551,1783269154739,0,,False
184,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,fabric_post_snapshot,True,,2537,1783269157290,0,,False
185,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,fabric_query_confirmation,True,,393,1783269159827,0,,False
186,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,fabric_vote_1,True,,2505,1783269160220,0,,False
187,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,fabric_vote_2,True,,2482,1783269162726,0,,False
188,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,fabric_settlement,True,,2506,1783269165208,0,,False
189,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,fabric_query_final,True,,1245,1783269167715,0,,False
190,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0017,ipfs_verify,True,,7,1783269168960,0,QmSFECwP8d1a1GBZQaswZ3NQzRfDsmks9eCS2avwUcsPiB,False
191,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,ipfs_add,True,,46,1783269168967,129894,,False
192,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,fabric_post_task,True,,2529,1783269169013,129894,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,False
193,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,fabric_post_allocation,True,,2534,1783269171542,0,,False
194,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,fabric_post_snapshot,True,,2518,1783269174076,0,,False
195,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,fabric_query_confirmation,True,,363,1783269176594,0,,False
196,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,fabric_vote_1,True,,2496,1783269176957,0,,False
197,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,fabric_vote_2,True,,2509,1783269179453,0,,False
198,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,fabric_settlement,True,,2513,1783269181962,0,,False
199,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,fabric_query_final,True,,1145,1783269184475,0,,False
200,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0018,ipfs_verify,True,,7,1783269185620,0,QmZfdgwPHySZ2ZRXyCCgnc1H5xpvJGfLQ6V6d3KLY8BHUC,False
201,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0019,ipfs_add,True,,29,1783269185627,120895,,False
202,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0019,fabric_post_task,True,,2522,1783269185656,120895,QmbWqHXbMdzLENEwEPk2eXpEHAiGxQgQpCDztQWHfY929X,False
203,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0019,fabric_post_allocation,True,,2533,1783269188178,0,,False
204,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0019,fabric_post_snapshot,True,,2579,1783269190711,0,,False
205,b2-fabric-c1-r3,b2-fabric-c1-r3-task-0019,fabric_query_confirmation,True,,374,1783269193290,0,,False
